job_title,company_name,location,skills_required,date_posted,job_link,job_category,work_mode
DevOps Engineer (Network and Security Engineer L2),CODE88 COMPANY LIMITED,Ho Chi Minh,"Cloud Security, Linux, DevSecOps",2025-10-13 02:46:20,https://itviec.com/it-jobs/devops-engineer-network-and-security-engineer-l2-code88-company-limited-0243/content?job_index=2&locale=en&page=24,DevSecOps Engineer,At office,2025-10-19 03:09:25
Python Backend Developer (Hybrid Work),LHV Software,Ho Chi Minh,"Python, AWS, Django, English",2025-10-12 02:46:22,https://itviec.com/it-jobs/python-backend-developer-hybrid-work-lhv-software-1857/content?job_index=3&locale=en&page=24,Backend Developer,Hybrid (flexible between home and office),2025-10-19 03:09:25
"Middle/Senior Mobile Developer (Flutter, Dart, CI/CD)",DNSE,Ha Noi,"Flutter, Mobile Apps, CI/CD, Figma, UI-UX, Dart",2025-10-12 02:46:23,https://itviec.com/it-jobs/middle-senior-mobile-developer-flutter-dart-ci-cd-dnse-2715/content?job_index=4&locale=en&page=24,Mobile Application Developer,At office,2025-10-19 03:09:25
CVCC Vận hành Nền tảng dịch vụ khách hàng - K.CNTT,PVcomBank,Ha Noi,"DevOps, BPMN, Docker, Kubernetes, Spring Boot, JavaScript",2025-10-12 02:46:25,https://itviec.com/it-jobs/cvcc-van-hanh-nen-tang-dich-vu-khach-hang-k-cntt-pvcombank-5621/content?job_index=5&locale=en&page=24,DevOps Engineer,At office,2025-10-19 03:09:25
"Senior Golang Backend Developer (English, DevOps)",ekino Vietnam,Ho Chi Minh,"Golang, Azure, PostgreSql, Microservices, DevOps, English",2025-10-12 02:46:27,https://itviec.com/it-jobs/senior-golang-developer-english-required-devops-ekino-vietnam-4754/content?job_index=6&locale=en&page=24,Backend Developer,At office,2025-10-19 03:09:25
"Unity Engineer (Games, WebGL, English)",HYPE REEL VIETNAM,Ho Chi Minh,"Unity, English, Mobile Apps, Algorithms, Blockchain, Games",2025-10-12 02:46:28,https://itviec.com/it-jobs/unity-engineer-games-webgl-english-hype-reel-vietnam-1346/content?job_index=7&locale=en&page=24,Game Developer,At office,2025-10-19 03:09:25
"Product Management (Games, English)",HYPE REEL VIETNAM,Ho Chi Minh,"Product Management, Blockchain, Project Management, Product Owner, English, Games",2025-10-12 02:46:30,https://itviec.com/it-jobs/product-management-games-english-hype-reel-vietnam-1646/content?job_index=8&locale=en&page=24,Product Manager,At office,2025-10-19 03:09:25
Trưởng phòng Phân tích & Khai thác Dữ liệu,Ngân hàng TMCP Tiên Phong | TPBank,Ha Noi,"Team Management, AWS, CI/CD, Python, Power BI, Database",2025-10-12 02:46:32,https://itviec.com/it-jobs/truong-phong-phan-tich-khai-thac-du-lieu-ngan-hang-tmcp-tien-phong-tpbank-4859/content?job_index=9&locale=en&page=24,Manager,At office,2025-10-19 03:09:25
Japanese Bridge Engineer (BrSE/IT Comtor/NO CODE),Intelligent T&E (ExecutionLab),Ho Chi Minh,"Bridge Engineer, Japanese IT Communication, Japanese, Project Management",2025-10-12 02:46:33,https://itviec.com/it-jobs/japanese-bridge-engineer-brse-it-comtor-no-code-intelligent-t-e-executionlab-1622/content?job_index=10&locale=en&page=24,Bridge System Engineer (BrSE),At office,2025-10-19 03:09:25
"Principal Developer (JavaScript, CRM)",Sun Life Vietnam Insurance Company Limited,Ho Chi Minh,"JavaScript, AWS, DevOps, API, Salesforce, Apex",2025-10-12 02:46:35,https://itviec.com/it-jobs/principal-developer-javascript-crm-sun-life-vietnam-insurance-company-limited-2754/content?job_index=11&locale=en&page=24,Enterprise Application Developer (CRM),At office,2025-10-19 03:09:25
Senior Cyber Security Operations (SecOps/SOC Analyst),One Mount Group,Ha Noi,"Cybersecurity, Python, Vulnerability Management, EDR, SOAR, SIEM",2025-10-12 02:46:37,https://itviec.com/it-jobs/senior-cyber-security-operations-secops-soc-analyst-one-mount-group-0115/content?job_index=12&locale=en&page=24,DevSecOps Engineer,At office,2025-10-19 03:09:25
Dev Ops + BE Engineer,AcceleratorApp,Others,"DevOps, JavaScript, Kubernetes, Terraform, CI/CD, AWS",2025-10-12 02:46:38,https://itviec.com/it-jobs/dev-ops-be-engineer-acceleratorapp-4747/content?job_index=13&locale=en&page=24,DevOps Engineer,Remote (don't have to come to the office),2025-10-19 03:09:25
AI Engineer (Behavioral Analysis / Fintech)-High Salary,TJ Tech,Ha Noi,"AI, SQL, TensorFlow, Python, Deep Learning, Machine Learning",2025-10-12 02:46:40,https://itviec.com/it-jobs/ai-engineer-behavioral-analysis-fintech-high-salary-tj-tech-2104/content?job_index=14&locale=en&page=24,AI / Machine Learning Engineer,At office,2025-10-19 03:09:25
Business Analyst (ERP – Tài chính Kế toán),SSI Securities Corporation,Ha Noi,"Business Analysis, ERP",2025-10-12 02:46:42,https://itviec.com/it-jobs/business-analyst-erp-tai-chinh-ke-toan-ssi-securities-corporation-0209/content?job_index=15&locale=en&page=24,Business Analyst,At office,2025-10-19 03:09:25
Backend Developer (JavaScript/TypeScript/NestJS/SQL),MenuCoster,Ha Noi - Ho Chi Minh - Da Nang,"JavaScript, NestJS, Database, MySQL, TypeScript, SQL",2025-10-12 02:46:43,https://itviec.com/it-jobs/backend-developer-javascript-typescript-nestjs-sql-menucoster-4457/content?job_index=16&locale=en&page=24,Backend Developer,At office,2025-10-19 03:09:25
Senior Software Engineer (IoT),Masterise Group,Ha Noi,"IoT, Spring Boot, C++, Spring, Java",2025-10-12 02:46:45,https://itviec.com/it-jobs/senior-software-engineer-iot-masterise-group-2023/content?job_index=17&locale=en&page=24,Backend Developer,At office,2025-10-19 03:09:25
"Full Stack Developer (Java, Springboot, React)",LG CNS Việt Nam,Ha Noi,"Java, AWS, HTML, JavaScript, Spring Boot, ReactJS",2025-10-12 02:46:47,https://itviec.com/it-jobs/full-stack-developer-java-springboot-react-lg-cns-viet-nam-1342/content?job_index=18&locale=en&page=24,Fullstack Developer,At office,2025-10-19 03:09:25
IT Software Manager (NodeJS/ReactJS/Database/SQL ),CÔNG TY TRÁCH NHIỆM HỮU HẠN VIPHAP,Ha Noi,"Team Management, Database, NoSQL, SQL, ReactJS, NodeJS",2025-10-12 02:46:48,https://itviec.com/it-jobs/it-software-manager-nodejs-reactjs-database-sql-cong-ty-trach-nhiem-huu-han-viphap-4144/content?job_index=19&locale=en&page=24,Manager,At office,2025-10-19 03:09:25
Assistant IT Manager (Transporation Management System),KLN Logistics Việt Nam,Binh Duong,"Business Analysis, Team Management, English, Jira, IT Communication/Translation",2025-10-12 02:46:59,https://itviec.com/it-jobs/team-lead-business-analyst-kln-logistics-viet-nam-0808/content?job_index=0&locale=en&page=25,Manager,At office,2025-10-19 03:09:25
".NET Developer (ERP, C#, JavaScript, SQL)",Công ty cổ phần giải pháp First Trust Việt Nam,Ha Noi,".NET, ERP, Microsoft SQL Server, JavaScript, ASP.NET, C#",2025-10-12 02:47:00,https://itviec.com/it-jobs/net-developer-c-javascript-html5-cong-ty-co-phan-giai-phap-first-trust-viet-nam-3415/content?job_index=1&locale=en&page=25,ERP Developer,At office,2025-10-19 03:09:25
AI Technical Lead / Solution Architect,Horse AI,Ha Noi - Hung Yen,"Solution Architecture, Computer Vision, Machine Learning, AI, Leadership",2025-10-12 02:47:02,https://itviec.com/it-jobs/ai-technical-lead-solution-architect-horse-ai-4027/content?job_index=2&locale=en&page=25,Solution Architect,"Remote/Hybrid, Dong Da, Ha Noi",2025-10-19 03:09:25
Sr Fullstack Developer (Microsoft 365/Office Adds-in),Scandinavian Software Park,Ha Noi,"Microsoft Dynamics 365, Microsoft Power Apps, VueJS, TypeScript, PHP, JavaScript",2025-10-11 02:47:04,https://itviec.com/it-jobs/sr-fullstack-developer-microsoft-365-office-adds-in-scandinavian-software-park-3053/content?job_index=3&locale=en&page=25,Fullstack Developer,At office,2025-10-19 03:09:25
Game Designer,AMUS,Ha Noi,"Design, Games",2025-10-11 02:47:05,https://itviec.com/it-jobs/game-designer-amus-5804/content?job_index=4&locale=en&page=25,Game Designer,At office,2025-10-19 03:09:25
Unity Developer (Casual/Puzzle) - Junior/Middle,Công ty cổ phần công nghệ Skymare,Ha Noi,"Unity, Games, OOP, C#",2025-10-11 02:47:07,https://itviec.com/it-jobs/unity-developer-casual-puzzle-junior-middle-cong-ty-co-phan-cong-nghe-skymare-0121/content?job_index=5&locale=en&page=25,Game Developer,At office,2025-10-19 03:09:25
"System Engineer (ERP, SQL, ASP.NET, C#)",Công Ty Cổ Phần Thú Y Xanh,Ha Noi,"System Admin, C#, ASP.NET, VBA, MySQL, SQL",2025-10-11 02:47:09,https://itviec.com/it-jobs/system-engineer-erp-sql-asp-net-c-cong-ty-co-phan-thu-y-xanh-1821/content?job_index=6&locale=en&page=25,Systems Engineer / Administrator,At office,2025-10-19 03:09:25
Networking & System Engineer (CCTV / Smarthome / IoT),Công Ty Cổ Phần Nhà An Toàn,Ha Noi,"Networking, IoT, Firewall, Cisco, System Admin",2025-10-11 02:47:10,https://itviec.com/it-jobs/networking-system-engineer-cctv-smarthome-iot-cong-ty-co-phan-nha-an-toan-5706/content?job_index=7&locale=en&page=25,Technical Consultant,At office,2025-10-19 03:09:25
"Product Owner/ Product Manager (BA, Agile/Scrum)",CÔNG TY TNHH PIONEERA,Ha Noi,"Product Owner, Scrum, Product Management, Business Analysis, Agile, Blockchain",2025-10-11 02:47:12,https://itviec.com/it-jobs/product-owner-product-manager-ba-agile-scrum-cong-ty-tnhh-pioneera-3704/content?job_index=8&locale=en&page=25,Product Owner,At office,2025-10-19 03:09:25
Manual Tester (QA QC),CÔNG TY TNHH PIONEERA,Ha Noi,"Tester, QA QC, Smart contracts, Blockchain, Web3.js",2025-10-11 02:47:14,https://itviec.com/it-jobs/manual-tester-qa-qc-cong-ty-tnhh-pioneera-3515/content?job_index=9&locale=en&page=25,Manual Tester,At office,2025-10-19 03:09:25
Senior IT Risks Management Specialist,MB Bank,Ha Noi,"Risk Management, Pentest, Tableau, Data Analysis, Python, SQL",2025-10-11 02:47:15,https://itviec.com/it-jobs/senior-it-risks-management-specialist-mb-bank-5958/content?job_index=10&locale=en&page=25,IT Auditor / IT Risk Manager,At office,2025-10-19 03:09:25
[Sign-on Bonus] Backend Technical Lead - $70K/year,Crossian,Ha Noi,".NET, Cloud-native Architecture, LINQ, Leadership, C#, AWS",2025-10-11 02:47:17,https://itviec.com/it-jobs/sign-on-bonus-backend-technical-lead-70k-year-crossian-5424/content?job_index=11&locale=en&page=25,Backend Developer,At office,2025-10-19 03:09:25
"Data Crawler Engineer (Web Scraping, Python)",CÔNG TY CỔ PHẦN SOLVITECH,Ha Noi,"Data Engineer, Data Warehousing, NoSQL, SQL, Machine Learning, Data cleaning",2025-10-11 02:47:19,https://itviec.com/it-jobs/data-crawler-engineer-web-scraping-python-cong-ty-co-phan-solvitech-4359/content?job_index=12&locale=en&page=25,Data Engineer,At office,2025-10-19 03:09:25
Fresher Android Developer (Kotlin/ Java/ Mobile Apps),WECAN MOBILE COMPANY LIMITED,Ha Noi,"Android, Mobile Apps, MVVM, Clean Architecture, Kotlin, Java",2025-10-11 02:47:20,https://itviec.com/it-jobs/fresher-android-developer-kotlin-java-mobile-apps-wecan-mobile-company-limited-5205/content?job_index=13&locale=en&page=25,Mobile Application Developer,At office,2025-10-19 03:09:25
Quality Control Engineer (Senior/Lead),EMESOFT,Ho Chi Minh,"Tester, Scrum, Postman, Jira, QA QC, English",2025-10-11 02:47:22,https://itviec.com/it-jobs/quality-control-engineer-senior-lead-emesoft-3922/content?job_index=14&locale=en&page=25,Manual Tester,At office,2025-10-19 03:09:25
"Android HMI SDK Dev (UI/UX, Jetpack Compose, Kotlin)",Suntech Vina (Hợp tác cùng tập đoàn CNTT hàng đầu Ấn độ),Ha Noi,"Android, Embedded Android, Git, Kotlin, SOLID Principles, UI-UX",2025-10-11 02:47:24,https://itviec.com/it-jobs/android-hmi-sdk-dev-ui-ux-jetpack-compose-kotlin-suntech-vina-hop-tac-cung-tap-doan-cntt-hang-dau-an-do-0557/content?job_index=15&locale=en&page=25,Mobile Application Developer,At office,2025-10-19 03:09:25
"Fullstack Developer (NodeJS, Python, Cloud)","Resolve Computing Services Co., Ltd",Ha Noi,"NodeJS, HTML, JavaScript, Cloud, PostgreSql, Python",2025-10-11 02:47:25,https://itviec.com/it-jobs/fullstack-developer-nodejs-python-cloud-resolve-computing-services-co-ltd-3415/content?job_index=16&locale=en&page=25,Fullstack Developer,At office,2025-10-19 03:09:25
[Remote/Hybrid] Backend Engineer (Scala/Golang/Kotlin),Semrush,Ho Chi Minh - Da Nang - Ha Noi,"Scala, Java, Golang, Kotlin, Software Architecture, English",2025-10-11 02:47:27,https://itviec.com/it-jobs/remote-hybrid-backend-engineer-scala-golang-kotlin-semrush-5948/content?job_index=17&locale=en&page=25,Backend Developer,"Remote All Vietnam, Cam Le, Da Nang",2025-10-19 03:09:25
Engineering Manager,HipVan,Ho Chi Minh,"Team Management, JavaScript, Kotlin, Swift, Ruby on Rails, Software Architecture",2025-10-11 02:47:29,https://itviec.com/it-jobs/engineering-manager-hipvan-5227/content?job_index=18&locale=en&page=25,Manager,At office,2025-10-19 03:09:25
"Lead Android Engineer (Java, Kotlin)",NAB Innovation Centre Vietnam,Ho Chi Minh,"Android studio, Clean Architecture, MVVM, Java, Kotlin",2025-10-11 02:47:30,https://itviec.com/it-jobs/lead-android-engineer-java-kotlin-nab-innovation-centre-vietnam-2720/content?job_index=19&locale=en&page=25,Mobile Application Developer,Hybrid (flexible between home and office),2025-10-19 03:09:25
"Sr AI Manager (Data Analysis, Machine Learning, Python)",Công Ty Cổ Phần Tập Đoàn Meey Land,Ha Noi,"AI, Big Data, Machine Learning, Data Analysis, Team Management, Python",2025-10-11 02:47:41,https://itviec.com/it-jobs/sr-ai-manager-data-analysis-machine-learning-python-cong-ty-co-phan-tap-doan-meey-land-0641/content?job_index=0&locale=en&page=26,AI / Machine Learning Engineer,At office,2025-10-19 03:09:25
"Project Manager (Japanese N2+, Onsite Japan)",NEC Vietnam,Ho Chi Minh - Ha Noi,"Project Management, Bridge Engineer, Japanese IT Communication, Stakeholder management, Japanese, Team Management",2025-10-11 02:47:42,https://itviec.com/it-jobs/project-manager-japanese-n2-onsite-japan-nec-vietnam-1255/content?job_index=1&locale=en&page=26,Project Manager,Hybrid (flexible between home and office),2025-10-19 03:09:25
Gameplay Developer (C++),Gameloft,Ho Chi Minh,"C++, Games, OOP",2025-10-11 02:47:44,https://itviec.com/it-jobs/gameplay-developer-c-gameloft-5534/content?job_index=2&locale=en&page=26,Game Developer,Hybrid (flexible between home and office),2025-10-19 03:09:25
Senior Python Developer (Django),Open Web Technology,Da Nang,"Python, DevOps, AI, SQL, English, Django",2025-10-11 02:47:46,https://itviec.com/it-jobs/senior-python-developer-django-open-web-technology-4531/content?job_index=3&locale=en&page=26,Backend Developer,Hybrid (flexible between home and office),2025-10-19 03:09:25
Senior Automation Tester (Sign-on Bonus),Pizza Hut Digital & Technology,Ho Chi Minh,"Automation Test, CI/CD, BrowserStack, Appium, JavaScript, English",2025-10-11 02:47:47,https://itviec.com/it-jobs/senior-automation-tester-sign-on-bonus-pizza-hut-digital-technology-3508/content?job_index=4&locale=en&page=26,Automation Tester,Hybrid (flexible between home and office),2025-10-19 03:09:25
Chuyên Viên Phát Triển Khoa Học Dữ Liệu- Data Scientist,MB Bank,Ha Noi,"Data Science, Big Data, Database, AI",2025-10-11 02:47:49,https://itviec.com/it-jobs/chuyen-vien-phat-trien-khoa-hoc-du-lieu-data-scientist-mb-bank-0744/content?job_index=5&locale=en&page=26,Data Scientist,At office,2025-10-19 03:09:25
Kỹ sư phát triển giải pháp Oracle - Database Developer,MB Bank,Ha Noi,"Database, ETL, Java, PL/SQL, Oracle, SQL",2025-10-11 02:47:51,https://itviec.com/it-jobs/ky-su-phat-trien-giai-phap-oracle-database-developer-mb-bank-0704/content?job_index=6&locale=en&page=26,Database Administrator,At office,2025-10-19 03:09:25
AI Engineer (Computer Vision/NPL/LLM),MB Bank,Ha Noi,"AI, Flask, Computer Vision, Microservices, C++, Python",2025-10-11 02:47:52,https://itviec.com/it-jobs/ai-engineer-computer-vision-npl-llm-mb-bank-3015/content?job_index=7&locale=en&page=26,AI / Machine Learning Engineer,At office,2025-10-19 03:09:25
"Solution Architect (open for SA, Devlead)",MB Bank,Ha Noi,"Solution Architecture, Redis, Java, Microservices, Cloud, Oracle",2025-10-11 02:47:54,https://itviec.com/it-jobs/solution-architect-open-for-sa-devlead-mb-bank-2738/content?job_index=8&locale=en&page=26,Solution Architect,At office,2025-10-19 03:09:25
Security / DevSecOps Engineer,TECHNOLOGY ORBIT,Ho Chi Minh,"Security, Metasploit, OWASP, Information Security, DevSecOps, Pentest",2025-10-11 02:47:56,https://itviec.com/it-jobs/security-devsecops-engineer-technology-orbit-2646/content?job_index=9&locale=en&page=26,Security Engineer,At office,2025-10-19 03:09:25
Senior Business Analyst /Technical Writer,GrapeCity,Ha Noi,"Business Analysis, BRD, Jira, English",2025-10-11 02:47:57,https://itviec.com/it-jobs/senior-business-analyst-technical-writer-grapecity-5939/content?job_index=10&locale=en&page=26,Business Analyst,At office,2025-10-19 03:09:25
"Web Frontend Developer (Angular/ NextJS, JavaScript)",YouMed Việt Nam,Ho Chi Minh,"JavaScript, Agile, TypeScript, HTML, Angular, NextJS",2025-10-11 02:47:59,https://itviec.com/it-jobs/frontend-web-developer-angular-nextjs-youmed-viet-nam-0237/content?job_index=11&locale=en&page=26,Frontend Developer,At office,2025-10-19 03:09:25
Technical Lead (DevOps/ Machine Learning/ AI/ Python),Techvify,Ha Noi,"Team Management, ReactJS, Python, DevOps, Java, AI",2025-10-11 02:48:01,https://itviec.com/it-jobs/technical-lead-devops-machine-learning-ai-python-techvify-software-4909/content?job_index=12&locale=en&page=26,Fullstack Developer,At office,2025-10-19 03:09:25
Mid/Senior Backend (Ruby/Python/NodeJS/Java preferred),Employment Hero,Ho Chi Minh,"Ruby on Rails, English, NodeJS, Java, JavaScript, Python",2025-10-11 02:48:02,https://itviec.com/it-jobs/mid-senior-backend-ruby-python-nodejs-java-preferred-employment-hero-0524/content?job_index=13&locale=en&page=26,Backend Developer,Remote (don't have to come to the office),2025-10-19 03:09:25
"Product Owner (ERP/CRM, IFRS & Odoo)",GON TECH,Ho Chi Minh,"Product Owner, English, Jira, CRM, ERP, Odoo",2025-10-11 02:48:04,https://itviec.com/it-jobs/product-owner-erp-crm-ifrs-odoo-gon-tech-3904/content?job_index=14&locale=en&page=26,Product Owner,At office,2025-10-19 03:09:25
Senior Backend Engineer,HipVan,Ho Chi Minh,"Ruby on Rails, NodeJS",2025-10-11 02:48:06,https://itviec.com/it-jobs/senior-backend-engineer-hipvan-2307/content?job_index=15&locale=en&page=26,Backend Developer,At office,2025-10-19 03:09:25
Generative Game Artist (Contractor),Athena Studio,Ho Chi Minh,"Games, Design, UI-UX, Adobe Photoshop, Generative AI, AI",2025-10-11 02:48:07,https://itviec.com/it-jobs/generative-game-artist-contractor-athena-studio-4653/content?job_index=16&locale=en&page=26,Game Designer,At office,2025-10-19 03:09:25
