job_title,company_name,location,skills_required,date_posted,job_link,job_category,work_mode,crawl_date
Senior/Principal Frontend Engineer (ReactJS/AI),"MONEY FORWARD VIETNAM CO.,LTD",Ho Chi Minh,"QA QC, Automation Test, Jira, English",2025-11-25 13:24:57,https://itviec.com/it-jobs/senior-principal-frontend-engineer-reactjs-ai-money-forward-vietnam-co-ltd-0732?lab_feature=preview_jd_page,Automation Tester,Hybrid (flexible between home and office),2025-12-08 13:32:59
Automation Engineer,what3words,Ho Chi Minh,".Net Core, AWS, SQL, Golang",2025-11-25 13:24:57,https://itviec.com/it-jobs/automation-engineer-what3words-1346?lab_feature=preview_jd_page,Backend Developer,Hybrid (flexible between home and office),2025-12-08 13:32:59
Backend Engineer (.NET),Deliveree On-Demand Logistics,Ha Noi,"Business Analysis, Figma, Database, SQL",2025-11-25 13:24:58,https://itviec.com/it-jobs/backend-engineer-net-deliveree-on-demand-logistics-5413?lab_feature=preview_jd_page,Business Analyst,,2025-12-08 13:32:59
Business Analyst,Viettel Software Services (A Member of Viettel Group),Ha Noi,"Python, Data Analysis, ETL, Spark, Power BI, SQL",2025-11-25 13:24:58,https://itviec.com/it-jobs/business-analyst-viettel-software-services-a-member-of-viettel-group-5333?lab_feature=preview_jd_page,Data Analyst,At office,2025-12-08 13:32:59
Data Analyst,Viettel Software Services (A Member of Viettel Group),Ha Noi,"Tester, Mobile Apps, QA QC",2025-11-25 13:24:58,https://itviec.com/it-jobs/data-analyst-viettel-software-services-a-member-of-viettel-group-2031?lab_feature=preview_jd_page,Manual Tester,At office,2025-12-08 13:32:59
Manual Tester (QA QC),Công ty cổ phần Tập đoàn Công nghệ Quảng Ích (QIG),Ho Chi Minh,"AI, LLM, Deep Learning, Machine Learning, Computer Vision, Python",2025-11-25 13:24:59,https://itviec.com/it-jobs/manual-tester-qa-qc-cong-ty-co-phan-tap-doan-cong-nghe-quang-ich-qig-1913?lab_feature=preview_jd_page,AI / Machine Learning Engineer,Hybrid (flexible between home and office),2025-12-08 13:32:59
Senior AI Engineer,ELCA,Ho Chi Minh,"Tester, English",2025-11-25 13:24:59,https://itviec.com/it-jobs/junior-tester-tinh-van-consulting-3506?lab_feature=preview_jd_page,Test Coordinator / QAQC Coordinator,At office,2025-12-08 13:32:59
SAP SuccessFactors Techincal Consultant,LG CNS Việt Nam,Ho Chi Minh,"Games, Live2D, UI-UX, 3ds Max, Adobe Photoshop, Illustrator",2025-12-08 13:25:00,https://itviec.com/it-jobs/sap-successfactors-techincal-consultant-lg-cns-viet-nam-5319?lab_feature=preview_jd_page,Game Designer,At office,2025-12-08 13:32:59
"Game Artist (Photoshop, Illustrator, InDesign, UI/UX)",BinarixTech,Ho Chi Minh,".NET, English, TypeScript, JavaScript, PostgreSql, C#",2025-11-25 13:25:01,https://itviec.com/it-jobs/game-artist-photoshop-illustrator-indesign-ui-ux-binarixtech-4156?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
Senior .NET Developer – working on smart AI solutions,Manifera Software Development,Ho Chi Minh,"AI, Industrial Automation, Deep Learning, Project Management, Generative AI",2025-11-25 13:25:01,https://itviec.com/it-jobs/senior-ai-engineer-ai-ml-workflow-automation-rag-cong-ty-co-phan-teecom-0821/content?job_index=13&locale=en&page=25,AI / Machine Learning Engineer,At office,2025-12-08 13:32:59
,Hitachi Digital Services,Ho Chi Minh - Da Nang - Ha Noi,"VueJS, Cloud, AWS, Angular, AngularJS, English",2025-11-25 13:25:02,https://itviec.com/it-jobs/mid-senior-lead-vuejs-angularjs-developer-hitachi-digital-services-1856?lab_feature=preview_jd_page,Frontend Developer,At office,2025-12-08 13:32:59
,Datalogic Việt Nam,Ho Chi Minh,"Team Management, TestComplete, Robot Framework, Leadership, Automation Test, Android",2025-11-25 13:25:05,https://itviec.com/it-jobs/testing-software-supervisor-datalogic-viet-nam-0507?lab_feature=preview_jd_page,Automation Tester,Hybrid (flexible between home and office),2025-12-08 13:32:59
"Full-Stack Engineer (Python, AI-Assisted Development)",CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ ONEXAPIS,Ha Noi,"Automation Test, Selenium, Java, SQL, Tester, QA QC",2025-11-25 13:25:07,https://itviec.com/it-jobs/full-stack-engineer-python-ai-assisted-development-cong-ty-co-phan-giai-phap-cong-nghe-onexapis-5715?lab_feature=preview_jd_page,Automation Tester,At office,2025-12-08 13:32:59
,GaneshAID Consultancy Company Limited,Ha Noi,"Business Analysis, Wireframing, User story, Agile, FRS, BRD",2025-11-25 13:25:08,https://itviec.com/it-jobs/business-analyst-ganeshaid-consultancy-company-limited-0054?lab_feature=preview_jd_page,Business Analyst,At office,2025-12-08 13:32:59
Business Analyst,Onpoint,Ho Chi Minh,"Golang, Database, Software Architecture, Fullstack, NodeJS, Elixir",2025-11-25 13:25:09,https://itviec.com/it-jobs/fullstack-engineer-team-leader-elixir-golang-nodejs-onpoint-5754?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
"DevOps Engineer (Python, AWS, Linux)",Techcom Securities,Ha Noi,"DevOps, CI/CD, Docker, Azure, AWS, Python",2025-11-25 13:25:19,https://itviec.com/it-jobs/devops-engineer-python-aws-linux-techcom-securities-2242?lab_feature=preview_jd_page,DevOps Engineer,At office,2025-12-08 13:32:59
Business Analyst AI Solutions,Maritime AI Solutions,Ha Noi,"Project Management, Agile, Team Management",2025-12-08 13:25:20,https://itviec.com/it-jobs/business-analyst-ai-solutions-maritime-ai-solutions-5110?lab_feature=preview_jd_page,Project Manager,At office,2025-12-08 13:32:59
Project Manager,Viettel Software Services (A Member of Viettel Group),Ha Noi,"Java, Angular, Golang",2025-11-25 13:25:20,https://itviec.com/it-jobs/project-manager-viettel-software-services-a-member-of-viettel-group-5159?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
Software Developer (Java/ Golang/ Angular),Viettel Software Services (A Member of Viettel Group),Ho Chi Minh,"Spring, ReactJS, Spring Boot",2025-11-25 13:25:21,https://itviec.com/it-jobs/software-developer-java-golang-angular-viettel-software-services-a-member-of-viettel-group-4905?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
Java Developer (3 years +),CODE88 COMPANY LIMITED,Ha Noi,"Business Analysis, Agile, BRD, Power BI, Database, SQL",2025-11-25 13:25:21,https://itviec.com/it-jobs/java-developer-3-years-code88-company-limited-2503?lab_feature=preview_jd_page,Business Analyst,At office,2025-12-08 13:32:59
[Remote] Senior Java EE Developer - Cluster Team Leader,B2B Commerce (M) Sdn. Bhd.,Ho Chi Minh,"J2EE, Grails, Spring, Team Management, JSON",2025-11-24 13:25:21,https://itviec.com/it-jobs/remote-senior-java-ee-developer-cluster-team-leader-b2b-commerce-m-sdn-bhd-1239?lab_feature=preview_jd_page,Backend Developer,Remote (don't have to come to the office),2025-12-08 13:32:59
Mid/Senior Full Stack Developer (Python),rapiddweller GmbH,Ho Chi Minh,"Postman, Functional specifications, Jenkins, Zephyr, SQL, English",2025-11-24 13:25:22,https://itviec.com/it-jobs/qa-engineer-e2e-testing-postman-english-us-product-moatable-1434?lab_feature=preview_jd_page,Manual Tester,At office,2025-12-08 13:32:59
"Back End Developer (Java, MySQL, Spring)",LG CNS Việt Nam,Ha Noi,"Spring Boot, ReactJS",2025-11-24 13:25:23,https://itviec.com/it-jobs/back-end-developer-java-mysql-spring-lg-cns-viet-nam-1001?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
"Full Stack Developer (Java, Springboot, React)",LG CNS Việt Nam,Ho Chi Minh,"Golang, Java, Database, Security",2025-11-24 13:25:23,https://itviec.com/it-jobs/full-stack-developer-java-springboot-react-lg-cns-viet-nam-1110?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
Senior Backend Engineer (Go/Java),Trusting Social,Ho Chi Minh,"ERP, Microsoft Dynamics 365, Stakeholder management, Leadership, Project Management, Data Analysis",2025-11-24 13:25:24,https://itviec.com/it-jobs/erp-developer-yes4all-4647/content?job_index=12&locale=en&page=26,ERP Developer,At office,2025-12-08 13:32:59
ERP Manager (Project Management),Yes4All,Ho Chi Minh,"DevOps, Cloud, CI/CD, Kubernetes, Terraform, Docker",2025-11-24 13:25:24,https://itviec.com/it-jobs/erp-developer-yes4all-4647?lab_feature=preview_jd_page,DevOps Engineer,At office,2025-12-08 13:32:59
"SRE/ DevOps Engineer (Kubernetes, Docker, CI/CD, Cloud)",Smartoshi Technology,Ho Chi Minh,"Golang, Embedded, Docker, Software Architecture, Cryptography, Networking",2025-11-24 13:25:24,https://itviec.com/it-jobs/sre-devops-engineer-aws-gcp-azure-smartoshi-technology-0050?lab_feature=preview_jd_page,Systems Engineer / Administrator,At office,2025-12-08 13:32:59
Go Core Network Optimization Engineer (Golang/ Docker),Smartoshi Technology,Ho Chi Minh,"Flutter, macOS, C language, Windows, Swift, .NET",2025-11-24 13:25:25,https://itviec.com/it-jobs/go-core-network-optimization-engineer-smartoshi-technology-2637?lab_feature=preview_jd_page,Software/Technical Architect,At office,2025-12-08 13:32:59
"Desktop Engineer-1 Windows & 1 macOS (C language, .Net)",Smartoshi Technology,Ho Chi Minh,"C++, Linux, API, Software Architecture, Networking, Data Analysis",2025-11-24 13:25:25,https://itviec.com/it-jobs/desktop-engineer-1-windows-1-macos-smartoshi-technology-4759?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
"REMOTE - C++ Dev ( Networking, Software Architecture )",Smartoshi Technology,Ho Chi Minh,"System Architecture, Golang, Encryption Key Management, Networking, Rust, Flutter",2025-11-24 13:25:25,https://itviec.com/it-jobs/technical-lead-system-architect-flutter-rust-go-smartoshi-technology-4318?lab_feature=preview_jd_page,Software/Technical Architect,At office,2025-12-08 13:32:59
"Project Manager (Software, CRM, Finance)",AthenaFS,Ho Chi Minh,"CRM, Google Cloud, English, IT Support, Business Analysis, Power BI",2025-11-24 13:25:26,https://itviec.com/it-jobs/project-manager-software-crm-finance-athenafs-2505?lab_feature=preview_jd_page,IT Support,At office,2025-12-08 13:32:59
Software Engineer (Backend-focused/Full-Stack),DAO Music Entertainment,Ho Chi Minh,"Fullstack, English, Entity Framework, CI/CD, Tester, API",2025-11-24 13:25:38,https://itviec.com/it-jobs/software-engineer-backend-focused-full-stack-dao-music-entertainment-2051?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
Software Engineer (Backend-focused/Full-Stack),KINIS AI,Ho Chi Minh,"iOS, Swift",2025-11-24 13:25:39,https://itviec.com/it-jobs/mobile-apps-dev-ios-swift-kinis-ai-3217?lab_feature=preview_jd_page,Mobile Application Developer,At office,2025-12-08 13:32:59
Ruby on Rails Engineer (Tech Lead/Senior),"MONEY FORWARD VIETNAM CO.,LTD",Ha Noi,"ReactJS, Leadership, NextJS, TypeScript, JavaScript, English",2025-11-24 13:25:40,https://itviec.com/it-jobs/ruby-on-rails-engineer-tech-lead-senior-money-forward-vietnam-co-ltd-2210?lab_feature=preview_jd_page,Frontend Developer,Hybrid (flexible between home and office),2025-12-08 13:32:59
Lead/ Principal Front-end Engineer (ReactJS/ NextJS),"MONEY FORWARD VIETNAM CO.,LTD",Ha Noi,"Data Analysis, Power BI, Microsoft SQL Server, Oracle, SQL",2025-11-24 13:25:41,https://itviec.com/it-jobs/lead-principal-front-end-engineer-reactjs-nextjs-money-forward-vietnam-co-ltd-5823?lab_feature=preview_jd_page,Data Analyst,At office,2025-12-08 13:32:59
"Data Analyst (SQL, DWH, ODS, Oracle, Power BI)",MB Bank,Ha Noi,".NET, C#, Azure",2025-11-24 13:25:41,https://itviec.com/it-jobs/data-analyst-sql-dwh-ods-oracle-power-bi-mb-bank-1801?lab_feature=preview_jd_page,Fullstack Developer,,2025-12-08 13:32:59
"Caspeco-Senior Backend .NET Dev (.NET Core, C#, Azure)",Scandinavian Software Park,Ho Chi Minh,"Linux, System Architecture, AWS",2025-11-24 13:25:41,https://itviec.com/it-jobs/caspeco-senior-backend-net-dev-net-core-c-azure-scandinavian-software-park-1719?lab_feature=preview_jd_page,SysOps Engineer,At office,2025-12-08 13:32:59
"Operation Engineer (Linux, AWS)",Inceptionlabs,Ha Noi,"Python, FastAPI, PostgreSql, AWS, JavaScript, Django",2025-11-23 13:25:42,https://itviec.com/it-jobs/senior-back-end-python-developer-fastapi-aws-outpost24-2217?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
,NAB Innovation Centre Vietnam,Ho Chi Minh - Ha Noi,"ReactJS, Java, NodeJS",2025-11-23 13:25:42,https://itviec.com/it-jobs/lead-fullstack-engineer-reactjs-base-nab-innovation-centre-vietnam-5219?lab_feature=preview_jd_page,Frontend Developer,Hybrid (flexible between home and office),2025-12-08 13:32:59
Lead Fullstack Engineer (ReactJS base),NAB Innovation Centre Vietnam,Ho Chi Minh,"Python, AI, JavaScript, Django, JSON",2025-11-23 13:25:43,https://itviec.com/it-jobs/founding-fullstack-engineer-python-django-ai-glacis-inc-0927/content?job_index=9&locale=en&page=27,Fullstack Developer,At office,2025-12-08 13:32:59
"Founding Fullstack Engineer (Python, Django, AI)","Glacis, Inc",Ha Noi,"JavaScript, Agile, AWS, VueJS, NodeJS, TypeScript",2025-11-23 13:25:43,https://itviec.com/it-jobs/founding-fullstack-engineer-python-django-ai-glacis-inc-0927?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
"Software Developer (JavaScript, TypeScript)",IZTeach,Ho Chi Minh,"Database, SQL, English",2025-11-23 13:25:43,https://itviec.com/it-jobs/database-engineer-sign-on-bonus-live-payments-5641?lab_feature=preview_jd_page,Database Engineer,At office,2025-12-08 13:32:59
Database Engineer (Sign-On Bonus),Live Payments,Ha Noi,"English, Wordpress, SQL, HTML5, Agile",2025-11-23 13:25:44,https://itviec.com/it-jobs/chuyen-vien-tu-van-giai-phap-cntt-vts-viettel-group-4223/content?job_index=12&locale=en&page=27,Manager,At office,2025-12-08 13:32:59
Chuyên viên Tư vấn giải pháp CNTT - VTS,Viettel Group,Ho Chi Minh,"Presale, Networking, System Admin",2025-11-23 13:25:44,https://itviec.com/it-jobs/chuyen-vien-tu-van-giai-phap-cntt-vts-viettel-group-4223?lab_feature=preview_jd_page,Pre-sales Engineer,At office,2025-12-08 13:32:59
Presales Engineer (System Engineer),Blue HAT,Ho Chi Minh,"Kotlin, English, Blockchain, OOP",2025-11-23 13:25:45,https://itviec.com/it-jobs/presales-engineer-system-engineer-blue-hat-1844?lab_feature=preview_jd_page,Software/Technical Architect,,2025-12-08 13:32:59
Kotlin Developer,DXD LABS COMPANY LIMITED,Ho Chi Minh,"JavaScript, English, Blockchain",2025-11-23 13:25:45,https://itviec.com/it-jobs/kotlin-developer-dxd-labs-company-limited-5157?lab_feature=preview_jd_page,Frontend Developer,At office,2025-12-08 13:32:59
Frontend Developer – Blockchain Projects,DXD LABS COMPANY LIMITED,Ho Chi Minh,"Java, JavaScript, Postman, Python, API, Automation Test",2025-11-23 13:25:45,https://itviec.com/it-jobs/frontend-developer-blockchain-projects-dxd-labs-company-limited-5128?lab_feature=preview_jd_page,Test Coordinator / QAQC Coordinator,At office,2025-12-08 13:32:59
QA Automation Engineer,TymeX,Ho Chi Minh,"React Native, Rust, TypeScript, NodeJS, English",2025-11-22 13:25:46,https://itviec.com/it-jobs/qa-automation-engineer-tymex-1632?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
Senior Engineer - Full Stack,what3words,Ho Chi Minh,"React Native, Rust, TypeScript, NodeJS, English",2025-11-22 13:25:46,https://itviec.com/it-jobs/senior-engineer-full-stack-what3words-1643?lab_feature=preview_jd_page,Fullstack Developer,,2025-12-08 13:32:59
Staff Engineer - Full Stack,what3words,Ha Noi,"Business Analysis, Wireframing, Database",2025-11-22 13:25:46,https://itviec.com/it-jobs/staff-engineer-full-stack-what3words-1503?lab_feature=preview_jd_page,Business Analyst,At office,2025-12-08 13:32:59
Principal Software Engineer (Go),Qualgo Technologies,Ho Chi Minh,"Golang, Networking, Cloud Security",2025-11-22 13:25:56,https://itviec.com/it-jobs/principal-software-engineer-go-qualgo-technologies-4347?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
Project Manager - VTS,Viettel Group,Ho Chi Minh,"Salesforce, English, C#, CRM, Database, SQL",2025-11-22 13:25:56,https://itviec.com/it-jobs/project-manager-vts-viettel-group-4341?lab_feature=preview_jd_page,Enterprise Application Developer (CRM),At office,2025-12-08 13:32:59
Salesforce Developer,Công ty TNHH Salary (Việt Nam),Ha Noi - Ho Chi Minh,,2025-11-22 13:25:56,https://itviec.com/it-jobs/salesforce-developer-cong-ty-tnhh-salary-viet-nam-5726?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
Senior Backend Engineer (Java | AI Platform),One Mount Group,Ho Chi Minh,"IT Communication/Translation, Japanese IT Communication",2025-11-22 13:25:57,https://itviec.com/it-jobs/senior-backend-engineer-java-ai-platform-one-mount-group-4635?lab_feature=preview_jd_page,IT Communicator,Hybrid (flexible between home and office),2025-12-08 13:32:59
IT Communicator,Maruweb Viet Nam,Ha Noi - Ho Chi Minh,"Cloud, Kubernetes, OpenStack, VMware",2025-11-22 13:25:57,https://itviec.com/it-jobs/it-communicator-maruweb-viet-nam-2647?lab_feature=preview_jd_page,Cloud Engineer,"Viettel IDC - Hapulico Office Building 85 Vũ Trọng Phụng, Thanh Xuân, Hà Nội, Thanh Xuan, Ha Noi",2025-12-08 13:32:59
IDC- Cloud Engineer,Viettel Group,Ho Chi Minh,"Java, Spring Boot, Spring, SQL, English",2025-11-22 13:25:57,https://itviec.com/it-jobs/idc-cloud-engineer-viettel-group-0210?lab_feature=preview_jd_page,Backend Developer,,2025-12-08 13:32:59
Mid/Sr Java Developer (English Required) - Up to 3200$,"Rakuten Fintech Vietnam Co., Ltd.",Ho Chi Minh,".NET, JavaScript, ASP.NET, AWS, Blazor, C#",2025-11-22 13:25:57,https://itviec.com/it-jobs/mid-sr-java-developer-english-required-up-to-3200-rakuten-fintech-vietnam-co-ltd-3351?lab_feature=preview_jd_page,Fullstack Developer,"12th Floor, Saigon Prime Office Building, 107-109-111 Nguyen Dinh Chieu Str. Ward 6, Dist.3 HCMC, District 3, Ho Chi Minh",2025-12-08 13:32:59
".NET Developer (C#, JavaScript)",Kobo Asia,Ha Noi,"Java, Python, Cloud, MySQL",2025-11-22 13:25:58,https://itviec.com/it-jobs/net-developer-c-javascript-kobo-asia-3603?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
VCX - Java Backend Developer,Viettel Group,Ha Noi,"ReactJS, HTML, JavaScript, Git, PostgreSql, MongoDB",2025-11-22 13:25:58,https://itviec.com/it-jobs/vcx-java-backend-developer-viettel-group-1801?lab_feature=preview_jd_page,Frontend Developer,At office,2025-12-08 13:32:59
Frontend Developer (ReactJS),IIG Vietnam,Da Nang,"C#, API, SQL, WPF, C++, .NET",2025-11-22 13:25:58,https://itviec.com/it-jobs/frontend-developer-reactjs-iig-vietnam-4141?lab_feature=preview_jd_page,Desktop Application Developer,At office,2025-12-08 13:32:59
"Junior/Middle Desktop Application Developer (C#, .NET)",KJ GLOBEXUS,Ha Noi,"UI-UX, Prototyping, Design Systems, Design",2025-11-22 13:25:59,https://itviec.com/it-jobs/junior-middle-desktop-application-developer-c-net-kj-globexus-2118?lab_feature=preview_jd_page,UX/UI Designer,At office,2025-12-08 13:32:59
UI/UX Designer (In-House),Công Ty TNHH Cyclops Technology,Ha Noi,"Data Engineer, ETL, Python, SQL, Generative AI, AWS",2025-11-22 13:25:59,https://itviec.com/it-jobs/ui-ux-designer-in-house-cong-ty-tnhh-cyclops-technology-5758?lab_feature=preview_jd_page,Data Engineer,At office,2025-12-08 13:32:59
